hsmpSn,공급유형,원본행수,세대수_고유값수,세대수_고유값,대표세대수,세대수일관성,주소
31306285,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31306286,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306287,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 89
31306288,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 장덕로6번길 59
31306290,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306291,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306292,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306293,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 89
31306294,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 하백로6번길 12
31306295,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 하백로6번길 12
31306296,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 장덕로6번길 59
31306297,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 장덕로6번길 59
31306303,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306304,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306305,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31306306,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306307,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31306308,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31306309,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306311,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306312,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306313,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306314,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306315,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 장덕로6번길 59
31306321,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306322,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306323,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306324,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306325,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 원효천1길 5
31306326,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306327,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31306328,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306329,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306330,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306331,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306332,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 89
31306333,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 하백로6번길 12
31306334,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 장덕로6번길 59
31306339,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306340,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306341,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306342,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306343,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306344,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306345,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306349,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306350,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306351,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31306352,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31306354,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31306355,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 내방로 337
31306356,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 원효천1길 5
31306357,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31306358,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31316868,행복주택,4,1,30,30,일치,전남광주통합특별시 남구 구성로8번길 5-6
31326587,매입임대,12,1,14,14,일치,전남광주통합특별시 광산구 송도로226번길 41
31326591,매입임대,7,1,36,36,일치,전남광주통합특별시 북구 안산로 65
31326597,매입임대,12,1,18,18,일치,전남광주통합특별시 남구 입하2안길 32
31326598,매입임대,5,1,8,8,일치,전남광주통합특별시 남구 금당로124번길 3
31326599,매입임대,5,1,24,24,일치,전남광주통합특별시 북구 상촌로31번길 12-1
31326600,매입임대,5,1,12,12,일치,전남광주통합특별시 북구 오문로38번길 18
31326601,매입임대,8,1,15,15,일치,전남광주통합특별시 북구 우치로303번길 8
31326608,매입임대,9,1,12,12,일치,전남광주통합특별시 북구 비엔날레로3번길 10
31328345,매입임대,2,1,6,6,일치,전남광주통합특별시 동구 계림로30번길 15
31328346,매입임대,1,1,2,2,일치,전남광주통합특별시 남구 효우2로 45
31328347,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 원효천1길 5
31328348,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 천변우로 11
31328349,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서강로54번길 32
31328350,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 장덕로6번길 35
31328351,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31328354,매입임대,1,1,2,2,일치,전남광주통합특별시 동구 남문로 307
31328355,매입임대,3,1,4,4,일치,전남광주통합특별시 남구 독립로80번길 7
31328356,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31328357,매입임대,3,1,6,6,일치,전남광주통합특별시 남구 효우2로 89
31328358,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 원효천1길 5
31328359,매입임대,3,1,4,4,일치,전남광주통합특별시 북구 양일1로 52
31328360,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 장덕로5번길 16
31328361,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 목련로 15
31328362,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 선운로 55
31328364,매입임대,1,1,4,4,일치,전남광주통합특별시 서구 동천로 11
31328365,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31328366,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 용두마을길 13
31328367,매입임대,3,1,4,4,일치,전남광주통합특별시 북구 천변우로 11
31328368,매입임대,1,1,3,3,일치,전남광주통합특별시 북구 대자로 55
31328372,매입임대,5,1,6,6,일치,전남광주통합특별시 북구 설죽로148번길 10
31328373,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 각화대로69번길 16
31328374,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서강로54번길 32
31328375,매입임대,5,1,7,7,일치,전남광주통합특별시 광산구 선운로 33
31328376,매입임대,3,1,5,5,일치,전남광주통합특별시 광산구 소촌로 100
31328377,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 선운로 33
31328378,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31328383,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31328384,매입임대,4,1,6,6,일치,전남광주통합특별시 남구 봉선로84번길 16
31328385,매입임대,2,1,3,3,일치,전남광주통합특별시 남구 화산로 115
31328386,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31328387,매입임대,1,1,3,3,일치,전남광주통합특별시 남구 효우2로 45
31328388,매입임대,2,1,3,3,일치,전남광주통합특별시 남구 효우2로 45
31328389,매입임대,1,1,2,2,일치,전남광주통합특별시 남구 원효천1길 5
31328390,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 태봉로 37
31328391,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 산월로 64
31328392,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31328393,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31328397,매입임대,1,1,4,4,일치,전남광주통합특별시 서구 동천로 11
31328398,매입임대,1,1,2,2,일치,전남광주통합특별시 서구 동천로18번길 19
31328399,매입임대,1,1,2,2,일치,전남광주통합특별시 서구 내방로 337
31328400,매입임대,2,1,6,6,일치,전남광주통합특별시 남구 제중로 111
31328401,매입임대,1,1,2,2,일치,전남광주통합특별시 남구 효우2로 89
31328402,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 화산로 115
31328403,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 대자로 55
31328404,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 선운로 55
31328405,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 무등로 374
31328406,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 남문로 307
31328407,매입임대,1,1,3,3,일치,전남광주통합특별시 서구 동천로18번길 19
31328408,매입임대,1,1,3,3,일치,전남광주통합특별시 서구 동천로18번길 19
31328409,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31328410,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31328411,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 선운중앙로 43
31328413,매입임대,3,1,4,4,일치,전남광주통합특별시 동구 계림로30번길 15
31328414,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31328415,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31328416,매입임대,2,1,3,3,일치,전남광주통합특별시 광산구 선운로20번길 47
31328417,매입임대,1,1,3,3,일치,전남광주통합특별시 광산구 장덕로5번길 16
31328418,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 선운로 55
31328419,매입임대,2,1,6,6,일치,전남광주통합특별시 광산구 선운로 55
31338562,영구임대,1,1,6,6,일치,전남광주통합특별시 광산구 월곡산정로 12
31338563,영구임대,1,1,7,7,일치,전남광주통합특별시 북구 군왕로207번길 20
31342168,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 남문로 307
31342169,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31342170,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31342171,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31342172,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 서강로 38
31342173,매입임대,2,1,9,9,일치,전남광주통합특별시 광산구 장신로 306
31342174,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로71번길 16
31342175,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로35번길 80
31342182,매입임대,1,1,2,2,일치,전남광주통합특별시 서구 동천로 11
31342183,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31342184,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 서강로 38
31342185,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로35번길 20
31342186,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31342187,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로71번길 33
31342191,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31342194,매입임대,1,1,4,4,일치,전남광주통합특별시 서구 동천로 11
31342195,매입임대,1,1,3,3,일치,전남광주통합특별시 남구 효우2로 89
31342196,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31342199,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31342200,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31342201,매입임대,1,1,3,3,일치,전남광주통합특별시 광산구 목련로 41
31342205,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 남문로 307
31342206,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31342208,매입임대,1,1,2,2,일치,전남광주통합특별시 동구 남문로 307
31342209,매입임대,2,1,4,4,일치,전남광주통합특별시 서구 동천로18번길 19
31342210,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31342211,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로71번길 33
31342212,매입임대,1,1,3,3,일치,전남광주통합특별시 광산구 신창로161번길 34
31349025,매입임대,3,1,9,9,일치,전남광주통합특별시 북구 안산로 20-8
31349026,매입임대,10,1,20,20,일치,전남광주통합특별시 광산구 금봉로64번길 6
31349030,매입임대,4,1,9,9,일치,전남광주통합특별시 북구 부남길 6
31349035,매입임대,2,1,9,9,일치,전남광주통합특별시 남구 군분로77번길 35-8
31349036,매입임대,2,1,6,6,일치,전남광주통합특별시 서구 군분로200번길 6-1
31349037,매입임대,7,1,28,28,일치,전남광주통합특별시 서구 화정로39번길 8-15
31349038,매입임대,4,1,8,8,일치,전남광주통합특별시 북구 군왕로105번길 49
31349039,매입임대,3,1,28,28,일치,전남광주통합특별시 광산구 평동로1120번길 70-6
31349043,매입임대,27,1,103,103,일치,전남광주통합특별시 북구 초당로7번길 8
31349049,매입임대,11,1,26,26,일치,전남광주통합특별시 남구 백운로75번나길 3
31350930,매입임대,2,1,28,28,일치,전남광주통합특별시 광산구 송도로212번길 15
31350931,매입임대,3,1,18,18,일치,전남광주통합특별시 광산구 송도로212번길 15
31371456,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 89
31371457,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31371458,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31371460,매입임대,1,1,3,3,일치,전남광주통합특별시 서구 동천로18번길 19
31371461,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31371462,매입임대,2,1,17,17,일치,전남광주통합특별시 서구 내방로 337
31371465,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 남문로 307
31371466,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 시청로 92
31371468,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 첨단연신로 166
31371469,매입임대,3,1,3,3,일치,전남광주통합특별시 광산구 무진대로 278-11
31371470,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 소촌로 100
31371471,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 목련로 15
31371472,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31371473,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 21
31371474,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 군왕로 311
31371475,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 선운중앙로 45
31371476,매입임대,2,1,2,2,일치,전남광주통합특별시 광산구 목련로 41
31371478,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 남문로 307
31371479,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31371480,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31371481,매입임대,2,1,3,3,일치,전남광주통합특별시 광산구 무진대로 278-11
31371482,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31371483,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31371485,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31371486,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31371487,매입임대,3,1,3,3,일치,전남광주통합특별시 북구 서강로 38
31371488,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31371489,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31371493,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로 11
31371494,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31371495,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 소촌로 100
31371496,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31371497,매입임대,1,1,3,3,일치,전남광주통합특별시 광산구 신창로161번길 34
31371500,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 시청로 92
31371501,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 45
31371502,매입임대,2,1,2,2,일치,전남광주통합특별시 남구 노대실로 33
31371503,매입임대,3,1,5,5,일치,전남광주통합특별시 북구 서강로 38
31371504,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서강로54번길 32
31374074,매입임대,3,1,9,9,일치,전남광주통합특별시 서구 월드컵4강로42번길 39-11
31374078,매입임대,4,1,15,15,일치,전남광주통합특별시 북구 면앙로209번길 20
31374085,매입임대,3,1,12,12,일치,전남광주통합특별시 북구 삼정로66번길 85
31374090,매입임대,3,1,9,9,일치,전남광주통합특별시 서구 월드컵4강로28번길 3-16
31374762,행복주택,4,1,50,50,일치,전남광주통합특별시 광산구 송정로52번길 86
31375319,행복주택,4,1,60,60,일치,전남광주통합특별시 서구 월산로 242
31377792,매입임대,11,1,57,57,일치,전남광주통합특별시 광산구 내상로33번길 40
31377793,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 양동로17번길 18
31377794,매입임대,9,1,11,11,일치,전남광주통합특별시 남구 금화로 450
31377796,매입임대,4,1,6,6,일치,전남광주통합특별시 남구 금화로456번길 21-2
31378475,매입임대,3,1,44,44,일치,전남광주통합특별시 북구 고운로 25
31378478,매입임대,15,1,22,22,일치,전남광주통합특별시 광산구 우산로73번길 11
31378780,매입임대,4,1,12,12,일치,전남광주통합특별시 서구 상무대로1177번길 20
31379007,매입임대,5,1,10,10,일치,전남광주통합특별시 북구 평교로29번길 7-6
31379008,매입임대,3,1,8,8,일치,전남광주통합특별시 북구 평교로18번길 6-2
31381028,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31381029,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31381030,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 진제길 28
31381031,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31381032,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31381035,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31381036,매입임대,2,1,2,2,일치,전남광주통합특별시 서구 동천로18번길 19
31381037,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31381038,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31381040,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31381041,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 설죽로148번길 10
31381042,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31381044,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 33
31381045,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31381046,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31381048,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31381049,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 노대실로 89
31381050,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 신창로161번길 34
31381051,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 동천로18번길 19
31381052,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 41
31384401,영구임대,7,1,288,288,일치,전남광주통합특별시 남구 서문대로809번길 22
31384402,행복주택,14,1,700,700,일치,전남광주통합특별시 북구 서암대로 268
31384403,영구임대,6,1,498,498,일치,전남광주통합특별시 서구 월산로 164-3
31384862,영구임대,4,1,414,414,일치,전남광주통합특별시 광산구 용아로379번길 25-2
31390248,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 원효천1길 5
31390249,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 효우2로 89
31390250,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31390251,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 목련로 15
31390252,매입임대,1,1,1,1,일치,전남광주통합특별시 남구 독립로80번길 7
31390253,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 소촌로 100
31402217,매입임대,12,1,48,48,일치,전남광주통합특별시 동구 동계천로 80
31411808,매입임대,4,1,42,42,일치,전남광주통합특별시 남구 대남대로85번길 5
31411836,매입임대,2,1,14,14,일치,전남광주통합특별시 북구 동운로 212
31412843,매입임대,2,1,8,8,일치,전남광주통합특별시 광산구 사암로130번길 35
31412854,매입임대,6,1,12,12,일치,전남광주통합특별시 북구 중흥로173번길 7-5
31412857,매입임대,1,1,12,12,일치,전남광주통합특별시 광산구 목련로382번길 94-11
31413447,매입임대,12,1,28,28,일치,전남광주통합특별시 광산구 내상로33번길 42
31414642,매입임대,15,1,40,40,일치,전남광주통합특별시 북구 고운로13번길 14-2
31446654,매입임대,2,1,16,16,일치,전남광주통합특별시 광산구 사암로92번길 99-33
31452300,매입임대,6,1,24,24,일치,전남광주통합특별시 남구 백운로34번길 5-8
31457276,매입임대,2,1,44,44,일치,전남광주통합특별시 북구 중흥로40번길 17
31469906,매입임대,4,1,12,12,일치,전남광주통합특별시 북구 저불로73번길 37
31471659,매입임대,3,1,16,16,일치,전남광주통합특별시 남구 봉주길 39
31471660,매입임대,2,1,28,28,일치,전남광주통합특별시 북구 비엔날레로 154-3
31474443,매입임대,4,1,15,15,일치,전남광주통합특별시 광산구 하남마항로29번길 39
31474445,매입임대,6,1,19,19,일치,전남광주통합특별시 서구 화정로39번길 14
31482733,매입임대,3,1,47,47,일치,전남광주통합특별시 북구 반룡로5번길 45
31485263,국민임대,3,1,447,447,일치,전남광주통합특별시 광산구 선암로 19
31485263,영구임대,1,1,159,159,일치,전남광주통합특별시 광산구 선암로 19
31488421,매입임대,5,1,20,20,일치,전남광주통합특별시 동구 의재로88번길 9-7
31489479,매입임대,3,1,12,12,일치,전남광주통합특별시 광산구 도산로38번길 15
31495771,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 본촌택지로 37
31495772,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 상촌로31번길 12-10
31495773,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 상촌로43번길 51
31495774,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 상촌로43번길 55
31495775,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 상촌로43번길 14
31495776,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 서양로49번길 39
31495777,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 연양로105번길 40-8
31495778,매입임대,1,1,6,6,일치,전남광주통합특별시 북구 연양로117번길 2
31495779,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 오문로38번길 7-12
31495780,매입임대,4,1,5,5,일치,전남광주통합특별시 북구 유림로160번길 22
31495785,매입임대,2,1,2,2,일치,전남광주통합특별시 서구 금호운천길 13
31495786,매입임대,3,1,3,3,일치,전남광주통합특별시 북구 용두택지로 56
31495787,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 동문대로134번길 58
31495788,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 양산택지로34번길 11
31495789,매입임대,3,1,5,5,일치,전남광주통합특별시 북구 양산택지로51번길 6-17
31495792,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 오산정길19번길 4
31495794,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 무등로 282-9
31495795,매입임대,3,1,5,5,일치,전남광주통합특별시 북구 양산로 57-6
31495796,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 양산택지로37번길 14-1
31495797,매입임대,2,1,3,3,일치,전남광주통합특별시 북구 하서로466번길 36
31495798,매입임대,1,1,1,1,일치,전남광주통합특별시 서구 화운로193번길 22
31495799,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 동문대로134번길 60
31495800,매입임대,1,1,3,3,일치,전남광주통합특별시 북구 삼정로87번길 65-17
31495801,매입임대,1,1,4,4,일치,전남광주통합특별시 북구 양산택지로37번길 106
31495802,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 연양로117번길 3-2
31495803,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 자라봉로63번길 15-4
31495804,매입임대,1,1,3,3,일치,전남광주통합특별시 북구 천지인로115번길 15
31495812,매입임대,2,1,6,6,일치,전남광주통합특별시 북구 상촌로43번길 11-8
31495816,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 양산택지로 102
31495817,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 참판로 215
31495818,매입임대,2,1,2,2,일치,전남광주통합특별시 북구 상촌로43번길 11-7
31495825,매입임대,3,1,5,5,일치,전남광주통합특별시 북구 본촌택지로30번길 2
31495826,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서방로181번길 36
31495827,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 양산택지로34번길 15
31495828,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 양산택지로37번길 8
31495829,매입임대,1,1,2,2,일치,전남광주통합특별시 북구 하서로466번길 60
31497088,매입임대,3,1,18,18,일치,전남광주통합특별시 북구 문화소통로 238-2
31497090,매입임대,3,1,10,10,일치,전남광주통합특별시 북구 서하로355번길 39
31497091,매입임대,3,1,10,10,일치,전남광주통합특별시 북구 송월로20번길 19-9
31497959,매입임대,3,1,38,38,일치,전남광주통합특별시 광산구 신창로48번길 56
31499841,매입임대,4,1,32,32,일치,전남광주통합특별시 북구 오산정길 16
31499842,매입임대,2,1,29,29,일치,전남광주통합특별시 북구 설죽로315번길 25
31501249,매입임대,1,1,7,7,일치,전남광주통합특별시 광산구 산정공원로28번길 7-2
31503800,매입임대,2,1,9,9,일치,전남광주통합특별시 북구 신촌로23번길 39
31508844,매입임대,1,1,24,24,일치,전남광주통합특별시 동구 천변우로 361-15
31520203,매입임대,1,1,36,36,일치,전남광주통합특별시 동구 문화전당로23번길 26
31520262,매입임대,1,1,10,10,일치,전남광주통합특별시 남구 대남대로 219
31521280,매입임대,2,1,36,36,일치,전남광주통합특별시 광산구 목련로219번길 76
31522991,매입임대,4,1,27,27,일치,전남광주통합특별시 동구 의재로88번길 9-2
31670112,행복주택,3,1,147,147,일치,전남광주통합특별시 광산구 선운중앙로 89
31670114,행복주택,4,1,336,336,일치,전남광주통합특별시 광산구 선암1로 43
31692701,매입임대,2,1,16,16,일치,전남광주통합특별시 광산구 도산로12번길 17-55
31692702,매입임대,3,1,22,22,일치,전남광주통합특별시 광산구 신가삼효로 25-1
31711093,매입임대,4,1,39,39,일치,전남광주통합특별시 남구 금화로376번길 8
31731588,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
31731589,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 사암로171번길 90-4
31731590,매입임대,1,1,2,2,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31740346,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로825번길 19
31742620,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 임방울대로826번길 60-5
31758070,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 6-13
31760098,매입임대,6,1,20,20,일치,전남광주통합특별시 북구 우치로238번길 18
31771601,매입임대,1,1,1,1,일치,전남광주통합특별시 북구 서양로 20
31771602,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로170번길 87
31771603,매입임대,1,1,1,1,일치,전남광주통합특별시 동구 중앙로 248
31779477,매입임대,1,1,1,1,일치,전남광주통합특별시 광산구 첨단중앙로152번길 17-12
