hsmpSn,행수,세대수_고유값수,세대수_고유값,주소_고유값수,주소,공급유형_고유값수,공급유형,대표세대수_후보,세대수일관성
31275344,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275345,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275346,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275347,1,1,1,1,전남광주통합특별시 북구 용두마을길 13,1,매입임대,1,일치
31275348,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31275349,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275358,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275359,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275360,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31275361,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275362,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275363,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275364,1,1,1,1,전남광주통합특별시 북구 첨단연신로 184,1,매입임대,1,일치
31275365,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31275369,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275370,1,1,1,1,전남광주통합특별시 동구 남문로693번길 11,1,매입임대,1,일치
31275371,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275372,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275373,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31275374,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31275375,1,1,1,1,전남광주통합특별시 남구 방림로 31,1,매입임대,1,일치
31275376,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31275377,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31275378,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275379,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275380,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31275391,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275392,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275393,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31275394,1,1,1,1,전남광주통합특별시 남구 봉선2로 51-1,1,매입임대,1,일치
31275395,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275396,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275397,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275398,1,1,1,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,1,일치
31275399,1,1,1,1,전남광주통합특별시 광산구 장신로 326,1,매입임대,1,일치
31275400,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275401,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275402,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31275403,1,1,1,1,전남광주통합특별시 광산구 선운로20번길 47,1,매입임대,1,일치
31275410,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275411,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31275412,1,1,1,1,전남광주통합특별시 동구 계림로30번길 15,1,매입임대,1,일치
31275413,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275414,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31275415,1,1,1,1,전남광주통합특별시 서구 상무민주로 104,1,매입임대,1,일치
31275416,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31275417,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275418,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275419,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31275420,1,1,1,1,전남광주통합특별시 북구 효열로29번길 37,1,매입임대,1,일치
31275421,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31275422,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31275423,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31275424,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275425,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275426,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31275427,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31275428,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31281191,4,1,264,1,전남광주통합특별시 남구 효천중앙로 35,1,행복주택,264,일치
31281247,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31281249,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 20,1,매입임대,1,일치
31281260,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31281261,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31281262,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31281263,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31281267,1,1,1,1,전남광주통합특별시 서구 상무민주로 104,1,매입임대,1,일치
31281268,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31281274,1,1,1,1,전남광주통합특별시 북구 동운로 130,1,매입임대,1,일치
31281276,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31281594,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31281595,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31281599,1,1,1,1,전남광주통합특별시 광산구 장신로 326,1,매입임대,1,일치
31281603,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31281607,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31281608,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31281611,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31281612,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,1,일치
31281613,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31281615,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31281617,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31281618,1,1,1,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,1,일치
31285958,4,1,10,1,전남광주통합특별시 서구 양동로25번길 7,1,매입임대,10,일치
31286001,6,1,48,1,전남광주통합특별시 광산구 신창로35번길 29-19,1,매입임대,48,일치
31290275,8,1,18,1,전남광주통합특별시 북구 양산택지로33번길 29-9,1,매입임대,18,일치
31291105,4,1,7,1,전남광주통합특별시 서구 상무대로1066번길 19,1,매입임대,7,일치
31291106,4,1,7,1,전남광주통합특별시 서구 쌍학로8번길 6-1,1,매입임대,7,일치
31297381,4,1,710,1,전남광주통합특별시 남구 효천로 176,1,국민임대,710,일치
31297410,3,1,21,1,전남광주통합특별시 서구 신촌길 8,1,행복주택,21,일치
31297441,3,1,7,1,전남광주통합특별시 서구 상무대로1019번길 27,1,매입임대,7,일치
31297442,4,1,13,1,전남광주통합특별시 서구 쌍촌로20번길 7-6,1,매입임대,13,일치
31297443,3,1,5,1,전남광주통합특별시 서구 월드컵4강로104번길 19-5,1,매입임대,5,일치
31297444,3,1,10,1,전남광주통합특별시 서구 화정로138번길 25-1,1,매입임대,10,일치
31297474,4,1,12,1,전남광주통합특별시 동구 중흥로227번길 20-8,1,매입임대,12,일치
31297476,2,1,10,1,전남광주통합특별시 북구 중문로 96-19,1,매입임대,10,일치
31297478,3,1,11,1,전남광주통합특별시 북구 동문대로121번길 59,1,매입임대,11,일치
31297533,3,1,10,1,전남광주통합특별시 서구 화정로138번길 25,1,매입임대,10,일치
31297534,1,1,6,1,전남광주통합특별시 남구 회재로1223번길 26-14,1,매입임대,6,일치
31297563,1,1,15,1,전남광주통합특별시 서구 월드컵4강로71번길 19-1,1,매입임대,15,일치
31297564,2,1,15,1,전남광주통합특별시 서구 월드컵4강로81번길 11-1,1,매입임대,15,일치
31297565,2,1,6,1,전남광주통합특별시 남구 양림로 2-18,1,매입임대,6,일치
31297600,3,1,6,1,전남광주통합특별시 서구 화정로49번길 32-8,1,매입임대,6,일치
31297603,5,1,11,1,전남광주통합특별시 북구 신임로32번길 16,1,매입임대,11,일치
31297632,2,1,5,1,전남광주통합특별시 북구 서방로172번길 30-12,1,매입임대,5,일치
31297633,1,1,9,1,전남광주통합특별시 북구 신촌로7번길 43,1,매입임대,9,일치
31297634,1,1,9,1,전남광주통합특별시 북구 천지인로93번길 12-4,1,매입임대,9,일치
31297668,2,1,5,1,전남광주통합특별시 남구 경열로76번길 25,1,매입임대,5,일치
31297669,2,1,17,1,전남광주통합특별시 북구 대천로21번길 26,1,매입임대,17,일치
31297670,3,1,7,1,전남광주통합특별시 북구 서하로233번길 29-2,1,매입임대,7,일치
31297671,8,1,19,1,전남광주통합특별시 북구 탁영로15번길 16-12,1,매입임대,19,일치
31303205,5,1,16,1,전남광주통합특별시 광산구 신가삼효로 19-7,1,매입임대,16,일치
31303206,3,1,9,1,전남광주통합특별시 북구 고운로5번길 84,1,매입임대,9,일치
31303208,6,1,8,1,전남광주통합특별시 광산구 신창로35번길 85-6,1,매입임대,8,일치
31303209,4,1,24,1,전남광주통합특별시 북구 양산택지로37번길 112,1,매입임대,24,일치
31303210,4,1,10,1,전남광주통합특별시 광산구 사암로118번길 117-13,1,매입임대,10,일치
31303212,2,1,12,1,전남광주통합특별시 북구 독립로349번길 54,1,매입임대,12,일치
31306284,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306285,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31306286,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306287,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31306288,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31306290,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306291,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306292,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306293,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31306294,1,1,1,1,전남광주통합특별시 북구 하백로6번길 12,1,매입임대,1,일치
31306295,1,1,1,1,전남광주통합특별시 북구 하백로6번길 12,1,매입임대,1,일치
31306296,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31306297,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31306303,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306304,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306305,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31306306,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306307,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31306308,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31306309,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306311,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306312,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306313,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306314,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306315,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31306321,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306322,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306323,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306324,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306325,1,1,1,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,1,일치
31306326,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306327,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31306328,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306329,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306330,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306331,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306332,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31306333,1,1,1,1,전남광주통합특별시 북구 하백로6번길 12,1,매입임대,1,일치
31306334,1,1,1,1,전남광주통합특별시 광산구 장덕로6번길 59,1,매입임대,1,일치
31306339,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306340,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306341,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306342,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306343,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306344,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306345,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306349,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306350,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306351,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31306352,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31306354,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31306355,1,1,1,1,전남광주통합특별시 서구 내방로 337,1,매입임대,1,일치
31306356,1,1,1,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,1,일치
31306357,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31306358,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31316868,4,1,30,1,전남광주통합특별시 남구 구성로8번길 5-6,1,행복주택,30,일치
31326587,12,1,14,1,전남광주통합특별시 광산구 송도로226번길 41,1,매입임대,14,일치
31326591,7,1,36,1,전남광주통합특별시 북구 안산로 65,1,매입임대,36,일치
31326597,12,1,18,1,전남광주통합특별시 남구 입하2안길 32,1,매입임대,18,일치
31326598,5,1,8,1,전남광주통합특별시 남구 금당로124번길 3,1,매입임대,8,일치
31326599,5,1,24,1,전남광주통합특별시 북구 상촌로31번길 12-1,1,매입임대,24,일치
31326600,5,1,12,1,전남광주통합특별시 북구 오문로38번길 18,1,매입임대,12,일치
31326601,8,1,15,1,전남광주통합특별시 북구 우치로303번길 8,1,매입임대,15,일치
31326608,9,1,12,1,전남광주통합특별시 북구 비엔날레로3번길 10,1,매입임대,12,일치
31328345,2,1,6,1,전남광주통합특별시 동구 계림로30번길 15,1,매입임대,6,일치
31328346,1,1,2,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,2,일치
31328347,1,1,1,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,1,일치
31328348,2,1,2,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,2,일치
31328349,1,1,1,1,전남광주통합특별시 북구 서강로54번길 32,1,매입임대,1,일치
31328350,2,1,2,1,전남광주통합특별시 광산구 장덕로6번길 35,1,매입임대,2,일치
31328351,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31328354,1,1,2,1,전남광주통합특별시 동구 남문로 307,1,매입임대,2,일치
31328355,3,1,4,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,4,일치
31328356,1,1,1,1,전남광주통합특별시 남구 독립로80번길 7,1,매입임대,1,일치
31328357,3,1,6,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,6,일치
31328358,1,1,1,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,1,일치
31328359,3,1,4,1,전남광주통합특별시 북구 양일1로 52,1,매입임대,4,일치
31328360,1,1,2,1,전남광주통합특별시 광산구 장덕로5번길 16,1,매입임대,2,일치
31328361,2,1,2,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,2,일치
31328362,2,1,2,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,2,일치
31328364,1,1,4,1,전남광주통합특별시 서구 동천로 11,1,매입임대,4,일치
31328365,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31328366,1,1,1,1,전남광주통합특별시 북구 용두마을길 13,1,매입임대,1,일치
31328367,3,1,4,1,전남광주통합특별시 북구 천변우로 11,1,매입임대,4,일치
31328368,1,1,3,1,전남광주통합특별시 북구 대자로 55,1,매입임대,3,일치
31328372,5,1,6,1,전남광주통합특별시 북구 설죽로148번길 10,1,매입임대,6,일치
31328373,2,1,2,1,전남광주통합특별시 북구 각화대로69번길 16,1,매입임대,2,일치
31328374,1,1,1,1,전남광주통합특별시 북구 서강로54번길 32,1,매입임대,1,일치
31328375,5,1,7,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,7,일치
31328376,3,1,5,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,5,일치
31328377,1,1,1,1,전남광주통합특별시 광산구 선운로 33,1,매입임대,1,일치
31328378,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31328383,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31328384,4,1,6,1,전남광주통합특별시 남구 봉선로84번길 16,1,매입임대,6,일치
31328385,2,1,3,1,전남광주통합특별시 남구 화산로 115,1,매입임대,3,일치
31328386,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31328387,1,1,3,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,3,일치
31328388,2,1,3,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,3,일치
31328389,1,1,2,1,전남광주통합특별시 남구 원효천1길 5,1,매입임대,2,일치
31328390,1,1,1,1,전남광주통합특별시 북구 태봉로 37,1,매입임대,1,일치
31328391,1,1,1,1,전남광주통합특별시 광산구 산월로 64,1,매입임대,1,일치
31328392,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31328393,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31328397,1,1,4,1,전남광주통합특별시 서구 동천로 11,1,매입임대,4,일치
31328398,1,1,2,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,2,일치
31328399,1,1,2,1,전남광주통합특별시 서구 내방로 337,1,매입임대,2,일치
31328400,2,1,6,1,전남광주통합특별시 남구 제중로 111,1,매입임대,6,일치
31328401,1,1,2,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,2,일치
31328402,1,1,1,1,전남광주통합특별시 남구 화산로 115,1,매입임대,1,일치
31328403,1,1,2,1,전남광주통합특별시 북구 대자로 55,1,매입임대,2,일치
31328404,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31328405,1,1,1,1,전남광주통합특별시 동구 무등로 374,1,매입임대,1,일치
31328406,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31328407,1,1,3,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,3,일치
31328408,1,1,3,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,3,일치
31328409,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31328410,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31328411,2,1,2,1,전남광주통합특별시 광산구 선운중앙로 43,1,매입임대,2,일치
31328413,3,1,4,1,전남광주통합특별시 동구 계림로30번길 15,1,매입임대,4,일치
31328414,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31328415,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31328416,2,1,3,1,전남광주통합특별시 광산구 선운로20번길 47,1,매입임대,3,일치
31328417,1,1,3,1,전남광주통합특별시 광산구 장덕로5번길 16,1,매입임대,3,일치
31328418,1,1,1,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,1,일치
31328419,2,1,6,1,전남광주통합특별시 광산구 선운로 55,1,매입임대,6,일치
31338562,1,1,6,1,전남광주통합특별시 광산구 월곡산정로 12,1,영구임대,6,일치
31338563,1,1,7,1,전남광주통합특별시 북구 군왕로207번길 20,1,영구임대,7,일치
31342168,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31342169,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31342170,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31342171,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31342172,1,1,2,1,전남광주통합특별시 북구 서강로 38,1,매입임대,2,일치
31342173,2,1,9,1,전남광주통합특별시 광산구 장신로 306,1,매입임대,9,일치
31342174,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 16,1,매입임대,1,일치
31342175,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 80,1,매입임대,1,일치
31342182,1,1,2,1,전남광주통합특별시 서구 동천로 11,1,매입임대,2,일치
31342183,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31342184,2,1,2,1,전남광주통합특별시 북구 서강로 38,1,매입임대,2,일치
31342185,1,1,1,1,전남광주통합특별시 광산구 신창로35번길 20,1,매입임대,1,일치
31342186,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31342187,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31342191,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31342194,1,1,4,1,전남광주통합특별시 서구 동천로 11,1,매입임대,4,일치
31342195,1,1,3,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,3,일치
31342196,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31342199,1,1,1,1,전남광주통합특별시 서구 동천로 11,1,매입임대,1,일치
31342200,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31342201,1,1,3,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,3,일치
31342205,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31342206,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31342208,1,1,2,1,전남광주통합특별시 동구 남문로 307,1,매입임대,2,일치
31342209,2,1,4,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,4,일치
31342210,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31342211,1,1,1,1,전남광주통합특별시 광산구 신창로71번길 33,1,매입임대,1,일치
31342212,1,1,3,1,전남광주통합특별시 광산구 신창로161번길 34,1,매입임대,3,일치
31349025,3,1,9,1,전남광주통합특별시 북구 안산로 20-8,1,매입임대,9,일치
31349026,10,1,20,1,전남광주통합특별시 광산구 금봉로64번길 6,1,매입임대,20,일치
31349030,4,1,9,1,전남광주통합특별시 북구 부남길 6,1,매입임대,9,일치
31349035,2,1,9,1,전남광주통합특별시 남구 군분로77번길 35-8,1,매입임대,9,일치
31349036,2,1,6,1,전남광주통합특별시 서구 군분로200번길 6-1,1,매입임대,6,일치
31349037,7,1,28,1,전남광주통합특별시 서구 화정로39번길 8-15,1,매입임대,28,일치
31349038,4,1,8,1,전남광주통합특별시 북구 군왕로105번길 49,1,매입임대,8,일치
31349039,3,1,28,1,전남광주통합특별시 광산구 평동로1120번길 70-6,1,매입임대,28,일치
31349043,27,1,103,1,전남광주통합특별시 북구 초당로7번길 8,1,매입임대,103,일치
31349049,11,1,26,1,전남광주통합특별시 남구 백운로75번나길 3,1,매입임대,26,일치
31350930,2,1,28,1,전남광주통합특별시 광산구 송도로212번길 15,1,매입임대,28,일치
31350931,3,1,18,1,전남광주통합특별시 광산구 송도로212번길 15,1,매입임대,18,일치
31371456,1,1,1,1,전남광주통합특별시 남구 효우2로 89,1,매입임대,1,일치
31371457,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31371458,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31371460,1,1,3,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,3,일치
31371461,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31371462,2,1,17,1,전남광주통합특별시 서구 내방로 337,1,매입임대,17,일치
31371465,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31371466,1,1,1,1,전남광주통합특별시 서구 시청로 92,1,매입임대,1,일치
31371468,1,1,1,1,전남광주통합특별시 북구 첨단연신로 166,1,매입임대,1,일치
31371469,3,1,3,1,전남광주통합특별시 광산구 무진대로 278-11,1,매입임대,3,일치
31371470,1,1,1,1,전남광주통합특별시 광산구 소촌로 100,1,매입임대,1,일치
31371471,1,1,2,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,2,일치
31371472,1,1,1,1,전남광주통합특별시 서구 동천로18번길 19,1,매입임대,1,일치
31371473,1,1,1,1,전남광주통합특별시 남구 효우2로 21,1,매입임대,1,일치
31371474,1,1,2,1,전남광주통합특별시 북구 군왕로 311,1,매입임대,2,일치
31371475,1,1,1,1,전남광주통합특별시 광산구 선운중앙로 45,1,매입임대,1,일치
31371476,2,1,2,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,2,일치
31371478,1,1,1,1,전남광주통합특별시 동구 남문로 307,1,매입임대,1,일치
31371479,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31371480,1,1,1,1,전남광주통합특별시 남구 노대실로 33,1,매입임대,1,일치
31371481,2,1,3,1,전남광주통합특별시 광산구 무진대로 278-11,1,매입임대,3,일치
31371482,1,1,1,1,전남광주통합특별시 광산구 목련로 41,1,매입임대,1,일치
31371483,1,1,1,1,전남광주통합특별시 광산구 목련로 15,1,매입임대,1,일치
31371485,1,1,1,1,전남광주통합특별시 남구 효우2로 45,1,매입임대,1,일치
31371486,1,1,1,1,전남광주통합특별시 남구 노대실로 89,1,매입임대,1,일치
31371487,3,1,3,1,전남광주통합특별시 북구 서강로 38,1,매입임대,3,일치
