aptNm,aptSeq,buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,preDeposit,preMonthlyRent,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,sggCd,umdNm,useRRRight,gu_name,lawd_cd,housing_type,transaction_type,query_ym,source_api,offiNm,sggNm,houseType,totalFloorAr,mhouseNm
연제첨단광신프로그레스,29170-1383,2025,26.05~28.05,신규,11,4,2026,"12,270",79.4948,2,583-6,30,,,신촌마을길 67-14,0,00067,00014,4286467,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
연제동골드클래스,29170-759,2018,26.06~28.06,신규,14,4,2026,"22,000",59.9943,3,1116,0,,,양산제로 95,0,00095,00000,3162044,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
센트럴시티서희스타힐스,29170-886,2024,26.05~28.05,신규,9,4,2026,"26,000",79.7094,11,1130,0,,,임방울대로1041번길 32-19,0,00032,00019,4286609,0,12300,12300,용두동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
청솔2차,29170-255,2000,26.05~28.05,신규,10,4,2026,"8,500",48.45,11,850-4,0,,,설죽로 555,0,00555,00000,3162033,6,12300,12300,일곡동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
연제첨단광신프로그레스,29170-1383,2025,26.05~28.05,신규,11,4,2026,"12,270",79.4948,2,583-6,30,,,신촌마을길 67-14,0,00067,00014,4286467,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
센트럴시티서희스타힐스,29170-886,2024,26.05~28.05,신규,4,4,2026,"27,000",84.928,19,1130,0,,,임방울대로1041번길 32-19,0,00032,00019,4286609,0,12300,12300,용두동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
벽산블루밍메가씨티3단지,29170-568,2008,26.06~28.06,신규,7,4,2026,"7,000",84.7489,13,69,80,,,대자로 55,0,00055,00000,3162007,1,12300,12300,운암동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
모아호반,29170-164,1995,26.05~28.05,신규,15,4,2026,"1,000",59.89,10,755-16,55,,,설죽로370번길 27,0,00027,00000,4286435,2,12300,12300,삼각동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
무등산자이앤어울림1단지,29170-873,2025,26.05~28.05,신규,24,4,2026,"4,000",84.9813,23,835,140,,,서양로 155,0,00155,00000,3162030,3,12300,12300,우산동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
삼각동그린타운,29170-165,1997,26.05~28.05,신규,14,4,2026,"12,500",59.82,15,533,0,,,설죽로389번길 70,0,00070,00000,4286436,1,12300,12300,삼각동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
금남로대광로제비앙,29170-835,2022,26.05~28.05,신규,9,4,2026,"30,000",84.7468,24,141,0,,,서림로 153,0,00153,00000,3162028,0,12300,12300,유동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
호반2,29170-252,1995,26.06~28.06,신규,10,4,2026,"10,500",59.95,8,214-10,0,,,매곡로 64,0,00064,00000,3162014,2,12300,12300,매곡동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
산이고운신용PARK,29170-1368,2025,26.07~28.07,신규,22,4,2026,"30,000",84.8619,18,823,0,,,청계로 13,0,00013,00000,3162075,0,12300,12300,신안동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.05~28.09,신규,17,4,2026,"25,314",84.3551,14,821,0,,,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
용봉동아델리움인비엔날레,29170-744,2017,26.06~28.06,신규,8,4,2026,"29,000",84.8857,4,1478,0,,,운용로 49,0,00049,00000,3162057,0,12300,12300,용봉동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
힐스테이트신용더리버,29170-885,2024,26.06~28.06,신규,25,4,2026,"29,000",84.77,6,869,0,,,빛고을대로 615,0,00615,00000,2009010,0,12300,12300,신용동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
힐스테이트연제,29170-795,2020,26.06~28.06,신규,27,4,2026,"30,000",82.411,14,1119,0,,,양일1로 31,0,00031,00000,3286003,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
힐스테이트신용더리버,29170-885,2024,26.06~28.06,신규,26,4,2026,"38,000",84.94,24,869,0,,,빛고을대로 615,0,00615,00000,2009010,0,12300,12300,신용동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
금남로대광로제비앙,29170-835,2022,26.06~28.06,신규,23,4,2026,"28,000",84.9878,33,141,0,,,서림로 153,0,00153,00000,3162028,0,12300,12300,유동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
힐스테이트연제,29170-795,2020,26.06~28.06,신규,22,4,2026,"26,000",84.9934,2,1119,0,,,양일1로 31,0,00031,00000,3286003,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
힐스테이트연제,29170-795,2020,26.06~28.06,신규,22,4,2026,"26,000",84.9934,2,1119,0,,,양일1로 31,0,00031,00000,3286003,0,12300,12300,연제동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
동림대광로제비앙,29170-796,2020,26.05~28.05,신규,8,4,2026,"26,000",74.7877,1,1334,0,,,운암산길 48,,00048,00000,4857959,1,12300,12300,동림동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
모아엘가더스카이,29170-798,2020,26.05~28.09,신규,17,4,2026,"25,314",84.3551,14,821,0,,,신임로32번길 35,0,00035,00000,4286463,0,12300,12300,신안동,,북구,12300,아파트,전월세,202604,아파트 전월세,,,,,
