hsmpSn,공급유형,대표세대수,원본행수,원본자치구,주소수,주소,전용면적_최소,전용면적_최대,공식자치구,공식행정동,프로젝트자치구,프로젝트행정동,25개동포함여부
31328375,매입임대,7.0,5,광산구,1,전남광주통합특별시 광산구 선운로 33,59.8957,84.9612,광산구,어룡동,광산구,어룡동,False
31328376,매입임대,5.0,3,광산구,1,전남광주통합특별시 광산구 소촌로 100,59.8957,84.953,광산구,어룡동,광산구,어룡동,False
31328377,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 선운로 33,71.5672,71.5672,광산구,어룡동,광산구,어룡동,False
31328378,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 15,59.9368,59.9368,광산구,하남동,광산구,하남동,False
31328383,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 동천로 11,75.99,75.99,서구,동천동,서구,동천동,False
31328384,매입임대,6.0,4,남구,1,전남광주통합특별시 남구 봉선로84번길 16,74.95,84.9771,남구,주월1동,남구,주월1동,False
31328385,매입임대,3.0,2,남구,1,전남광주통합특별시 남구 화산로 115,74.97,84.8544,남구,진월동,남구,진월동,True
31328386,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 효우2로 21,74.97,74.97,남구,효덕동,남구,효덕동,True
31328387,매입임대,3.0,1,남구,1,전남광주통합특별시 남구 효우2로 45,74.97,74.97,남구,효덕동,남구,효덕동,True
31328388,매입임대,3.0,2,남구,1,전남광주통합특별시 남구 효우2로 45,74.97,84.82,남구,효덕동,남구,효덕동,True
31328389,매입임대,2.0,1,남구,1,전남광주통합특별시 남구 원효천1길 5,84.9833,84.9833,남구,송암동,남구,송암동,True
31328390,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 태봉로 37,59.4918,59.4918,북구,임동,북구,임동,False
31328391,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 산월로 64,84.9931,84.9931,광산구,첨단2동,북구,첨단2동,True
31328392,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 15,59.9538,59.9538,광산구,하남동,광산구,하남동,False
31328393,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 15,59.9368,59.9368,광산구,하남동,광산구,하남동,False
31328397,매입임대,4.0,1,서구,1,전남광주통합특별시 서구 동천로 11,75.99,75.99,서구,동천동,서구,동천동,False
31328398,매입임대,2.0,1,서구,1,전남광주통합특별시 서구 동천로18번길 19,75.72,75.72,서구,동천동,서구,동천동,False
31328399,매입임대,2.0,1,서구,1,전남광주통합특별시 서구 내방로 337,54.6212,54.6212,서구,화정1동,서구,화정1동,False
31328400,매입임대,6.0,2,남구,1,전남광주통합특별시 남구 제중로 111,74.95,84.9373,남구,사직동,남구,사직동,False
31328401,매입임대,2.0,1,남구,1,전남광주통합특별시 남구 효우2로 89,74.95,74.95,남구,송암동,남구,송암동,True
31328402,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 화산로 115,84.8544,84.8544,남구,진월동,남구,진월동,True
31328403,매입임대,2.0,1,북구,1,전남광주통합특별시 북구 대자로 55,58.7079,58.7079,북구,운암1동,북구,운암1동,True
31328404,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 선운로 55,72.6814,72.6814,광산구,어룡동,광산구,어룡동,False
31328405,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 무등로 374,84.8686,84.8686,동구,계림2동,동구,계림2동,False
31328406,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 남문로 307,59.9711,59.9711,동구,지원2동,동구,지원2동,False
31328407,매입임대,3.0,1,서구,1,전남광주통합특별시 서구 동천로18번길 19,75.72,75.72,서구,동천동,서구,동천동,False
31328408,매입임대,3.0,1,서구,1,전남광주통합특별시 서구 동천로18번길 19,75.72,75.72,서구,동천동,서구,동천동,False
31328409,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 노대실로 89,84.87,84.87,남구,효덕동,남구,효덕동,True
31328410,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 15,59.9102,59.9102,광산구,하남동,광산구,하남동,False
31328411,매입임대,2.0,2,광산구,1,전남광주통합특별시 광산구 선운중앙로 43,59.9102,70.6751,광산구,어룡동,광산구,어룡동,False
31328413,매입임대,4.0,3,동구,1,전남광주통합특별시 동구 계림로30번길 15,59.6875,59.9963,동구,산수1동,동구,산수1동,False
31328414,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 효우2로 21,74.97,74.97,남구,효덕동,남구,효덕동,True
31328415,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 노대실로 89,84.87,84.87,남구,효덕동,남구,효덕동,True
31328416,매입임대,3.0,2,광산구,1,전남광주통합특별시 광산구 선운로20번길 47,59.8957,70.6751,광산구,어룡동,광산구,어룡동,False
31328417,매입임대,3.0,1,광산구,1,전남광주통합특별시 광산구 장덕로5번길 16,74.9851,74.9851,광산구,수완동,광산구,수완동,True
31328418,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 선운로 55,72.6814,72.6814,광산구,어룡동,광산구,어룡동,False
31328419,매입임대,6.0,2,광산구,1,전남광주통합특별시 광산구 선운로 55,72.2197,72.6814,광산구,어룡동,광산구,어룡동,False
31338562,영구임대,6.0,1,광산구,1,전남광주통합특별시 광산구 월곡산정로 12,52.74,52.74,광산구,우산동,광산구,우산동,True
31338563,영구임대,7.0,1,북구,1,전남광주통합특별시 북구 군왕로207번길 20,52.74,52.74,북구,문화동,북구,문화동,False
31342168,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 남문로 307,78.2705,78.2705,동구,지원2동,동구,지원2동,False
31342169,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 효우2로 21,84.95,84.95,남구,효덕동,남구,효덕동,True
31342170,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 효우2로 21,84.98,84.98,남구,효덕동,남구,효덕동,True
31342171,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 노대실로 33,84.88,84.88,남구,효덕동,남구,효덕동,True
31342172,매입임대,2.0,1,북구,1,전남광주통합특별시 북구 서강로 38,74.99,74.99,북구,운암1동,북구,운암1동,True
31342173,매입임대,9.0,2,광산구,1,전남광주통합특별시 광산구 장신로 306,68.8307,73.9152,광산구,신창동,광산구,신창동,False
31342174,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 신창로71번길 16,84.9931,84.9931,광산구,신창동,광산구,신창동,False
31342175,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 신창로35번길 80,70.9346,70.9346,광산구,신가동,광산구,신가동,True
31342182,매입임대,2.0,1,서구,1,전남광주통합특별시 서구 동천로 11,84.99,84.99,서구,동천동,서구,동천동,False
31342183,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 노대실로 33,84.93,84.93,남구,효덕동,남구,효덕동,True
31342184,매입임대,2.0,2,북구,1,전남광주통합특별시 북구 서강로 38,74.99,74.99,북구,운암1동,북구,운암1동,True
31342185,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 신창로35번길 20,84.9931,84.9931,광산구,신가동,광산구,신가동,True
31342186,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 41,84.8198,84.8198,광산구,하남동,광산구,하남동,False
31342187,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 신창로71번길 33,84.7886,84.7886,광산구,신창동,광산구,신창동,False
31342191,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 목련로 41,84.8198,84.8198,광산구,하남동,광산구,하남동,False
31342194,매입임대,4.0,1,서구,1,전남광주통합특별시 서구 동천로 11,84.99,84.99,서구,동천동,서구,동천동,False
31342195,매입임대,3.0,1,남구,1,전남광주통합특별시 남구 효우2로 89,84.94,84.94,남구,송암동,남구,송암동,True
31342196,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 노대실로 33,84.93,84.93,남구,효덕동,남구,효덕동,True
31342199,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 동천로 11,84.97,84.97,서구,동천동,서구,동천동,False
31342200,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 동천로18번길 19,84.95,84.95,서구,동천동,서구,동천동,False
31342201,매입임대,3.0,1,광산구,1,전남광주통합특별시 광산구 목련로 41,84.8198,84.8198,광산구,하남동,광산구,하남동,False
31342205,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 남문로 307,78.2705,78.2705,동구,지원2동,동구,지원2동,False
31342206,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 동천로18번길 19,84.95,84.95,서구,동천동,서구,동천동,False
31342208,매입임대,2.0,1,동구,1,전남광주통합특별시 동구 남문로 307,78.2705,78.2705,동구,지원2동,동구,지원2동,False
31342209,매입임대,4.0,2,서구,1,전남광주통합특별시 서구 동천로18번길 19,84.87,84.89,서구,동천동,서구,동천동,False
31342210,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 효우2로 45,84.98,84.98,남구,효덕동,남구,효덕동,True
31342211,매입임대,1.0,1,광산구,1,전남광주통합특별시 광산구 신창로71번길 33,84.7886,84.7886,광산구,신창동,광산구,신창동,False
31342212,매입임대,3.0,1,광산구,1,전남광주통합특별시 광산구 신창로161번길 34,59.748,59.748,광산구,신창동,광산구,신창동,False
31349025,매입임대,9.0,3,북구,1,전남광주통합특별시 북구 안산로 20-8,50.5246,54.4434,북구,오치2동,북구,오치2동,False
31349026,매입임대,20.0,10,광산구,1,전남광주통합특별시 광산구 금봉로64번길 6,53.6753,84.3986,광산구,어룡동,광산구,어룡동,False
31349030,매입임대,9.0,4,북구,1,전남광주통합특별시 북구 부남길 6,50.0,72.13,북구,문흥1동,북구,문흥1동,True
31349035,매입임대,9.0,2,남구,1,전남광주통합특별시 남구 군분로77번길 35-8,66.0386,66.0386,남구,주월2동,남구,주월2동,False
31349036,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 군분로200번길 6-1,70.0,70.0,서구,농성2동,서구,농성2동,False
31349037,매입임대,28.0,7,서구,1,전남광주통합특별시 서구 화정로39번길 8-15,59.6936,77.0874,서구,상무2동,서구,상무2동,False
31349038,매입임대,8.0,4,북구,1,전남광주통합특별시 북구 군왕로105번길 49,51.2048,80.822,북구,두암1동,북구,두암1동,False
31349039,매입임대,28.0,3,광산구,1,전남광주통합특별시 광산구 평동로1120번길 70-6,58.82,81.39,광산구,도산동,광산구,도산동,False
31349043,매입임대,103.0,27,북구,1,전남광주통합특별시 북구 초당로7번길 8,19.4214,79.95,북구,매곡동,북구,매곡동,False
31349049,매입임대,26.0,11,남구,1,전남광주통합특별시 남구 백운로75번나길 3,55.0053,75.3672,남구,백운1동,남구,백운1동,False
