"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"140","전남광주통합특별시 북구 오치동","639","0639","0000","도나우타운","월세","52.5239","202512","11","1,980","27","2","2012","오문로 5","202512~202710","신규","-","","","연립다세대"
"141","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202512","11","300","32","4","2012","상무대로884번길 17-4","202512~202612","신규","-","","","연립다세대"
"142","전남광주통합특별시 광양시 광양읍 우산리","533-4","0533","0004","태양C","월세","68.0800","202512","10","200","30","3","1983","향교길 9-24","202512~202812","신규","-","","","연립다세대"
"143","전남광주통합특별시 광산구 월계동","892-13","0892","0013","힐링타운","월세","28.6200","202512","10","300","50","3","2014","월계로 195-8","202512~202612","신규","-","","","연립다세대"
"144","전남광주통합특별시 목포시 산정동","230","0230","0000","한울편안채","월세","70.6900","202512","10","2,000","70","4","2020","신촌로 27-1","202512~202712","신규","-","","","연립다세대"
"145","전남광주통합특별시 동구 지산동","716-43","0716","0043","(716-43)","전세","21.4200","202512","10","8,000","0","2","2002","동명로98번길 7-20","202601~202801","신규","-","","","연립다세대"
"146","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202512","10","1,000","40","4","1994","소촌로152번길 38","202512~202712","신규","-","","","연립다세대"
"147","전남광주통합특별시 남구 지석동","325-18","0325","0018","중우하나린1차","전세","59.9550","202512","10","12,000","0","5","2014","회재로 239","202512~202712","신규","-","","","연립다세대"
"148","전남광주통합특별시 남구 지석동","323-4","0323","0004","(323-4)","전세","59.8600","202512","10","12,000","0","3","2014","회재로 221","202512~202712","신규","-","","","연립다세대"
"149","전남광주통합특별시 남구 지석동","323-4","0323","0004","(323-4)","전세","59.8600","202512","10","12,000","0","3","2014","회재로 221","202512~202712","신규","-","","","연립다세대"
"150","전남광주통합특별시 남구 백운동","620-7","0620","0007","프라임로하스","전세","42.0679","202512","10","9,600","0","3","2014","독립로 32-1","202512~202712","신규","-","","","연립다세대"
"151","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202512","09","300","35","4","1988","폭포사랑길 91","202512~202612","신규","-","","","연립다세대"
"152","전남광주통합특별시 무안군 무안읍 교촌리","415-2","0415","0002","백년가클래스","월세","84.9885","202512","09","2,500","58","1","2023","경신길 10-3","202601~202701","신규","-","","","연립다세대"
"153","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202512","09","300","40","2","1988","금호로 244","202512~202612","신규","-","","","연립다세대"
"154","전남광주통합특별시 남구 봉선동","1104-1","1104","0001","무진2","전세","68.1600","202512","09","8,500","0","3","1985","대남대로193번길 5-1","202601~202801","신규","-","","","연립다세대"
"155","전남광주통합특별시 여수시 주삼동","1027","1027","0000","파인빌리지","월세","46.3500","202512","09","500","60","4","2020","주삼덕양로 189","202512~202612","신규","-","","","연립다세대"
"156","전남광주통합특별시 목포시 상동","829","0829","0000","하당로데오타운C","전세","39.3200","202512","09","3,800","0","8","2002","백년대로297번길 17-2","-","-","-","","","연립다세대"
"157","전남광주통합특별시 북구 본촌동","2969","2969","0000","광신빌","월세","59.9300","202512","08","8,000","14","2","2013","본촌택지로30번길 2","202601~202801","신규","-","","","연립다세대"
"158","전남광주통합특별시 영광군 영광읍 학정리","527","0527","0000","하나그린","전세","84.7644","202512","08","19,000","0","2","2018","물무로 293","202602~202801","신규","-","","","연립다세대"
"159","전남광주통합특별시 순천시 조례동","1731-4","1731","0004","(1731-4)","월세","29.1100","202512","08","200","35","2","2019","비봉2길 7-14","202512~202612","신규","-","","","연립다세대"
"160","전남광주통합특별시 장흥군 장흥읍 건산리","75-23","0075","0023","동산103동","월세","48.8400","202512","08","500","45","2","2011","못골길 32","202512~202712","신규","-","","","연립다세대"
"161","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202512","08","2,000","43","4","1994","소촌로152번길 38","202512~202712","신규","-","","","연립다세대"
"162","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202512","08","300","35","4","2012","상무대로884번길 17-4","202512~202612","신규","-","","","연립다세대"
"163","전남광주통합특별시 북구 본촌동","2969","2969","0000","광신빌","전세","59.9300","202512","08","8,000","0","2","2013","본촌택지로30번길 2","202601~202801","신규","-","","","연립다세대"
"164","전남광주통합특별시 여수시 국동","759-1","0759","0001","반석빌","월세","39.6200","202512","07","500","45","2","2015","신월로 723-2","202601~202801","신규","-","","","연립다세대"
"165","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202512","07","300","32","4","2012","상무대로884번길 17-4","202512~202612","신규","-","","","연립다세대"
"166","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202512","07","500","50","4","1994","소촌로152번길 38","202601~202801","신규","-","","","연립다세대"
"167","전남광주통합특별시 북구 중흥동","688-1","0688","0001","(688-1)","월세","58.3200","202512","07","1,000","60","3","2020","중흥로163번길 8-6","202512~202612","신규","-","","","연립다세대"
"168","전남광주통합특별시 북구 오치동","858-2","0858","0002","진우빌리지","전세","35.6400","202512","07","4,000","0","2","2004","설죽로370번길 10-24","202512~202712","갱신","-","4,000","0","연립다세대"
"169","전남광주통합특별시 동구 금동","39","0039","0000","동산빌","월세","20.1600","202512","07","300","34","4","2002","문화전당로23번길 28-5","202512~202612","신규","-","","","연립다세대"
"170","전남광주통합특별시 서구 쌍촌동","964-62","0964","0062","우리타운","월세","17.9200","202512","07","200","35","2","2012","상무민주로6번길 38-1","202512~202612","신규","-","","","연립다세대"
"171","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202512","07","300","34","3","2012","상무대로884번길 17-4","202512~202612","신규","-","","","연립다세대"
"172","전남광주통합특별시 동구 학동","662-34","0662","0034","골든파티오","월세","41.4641","202512","06","5,000","55","3","2013","남문로724번길 20","202512~202801","신규","-","","","연립다세대"
"173","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202512","06","500","30","3","2012","상무대로884번길 17-4","202512~202612","신규","-","","","연립다세대"
"174","전남광주통합특별시 광산구 수완동","389-1","0389","0001","수완동라루체더테라스","전세","192.1656","202512","06","50,000","0","1","2019","하완길 41","202602~203002","신규","-","","","연립다세대"
"175","전남광주통합특별시 서구 쌍촌동","525","0525","0000","위드힐타운","월세","47.6900","202512","06","2,000","78","4","2015","운천로162번길 43","202512~202612","신규","-","","","연립다세대"
"176","전남광주통합특별시 광산구 수완동","389-1","0389","0001","수완동라루체더테라스","전세","192.1656","202512","06","50,000","0","1","2019","하완길 41","202602~203002","신규","-","","","연립다세대"
"177","전남광주통합특별시 동구 소태동","729-1","0729","0001","(729-1)","전세","77.6340","202512","05","17,430","0","3","2023","의재로88번길 9-2","202601~202712","갱신","사용","16,600","0","연립다세대"
"178","전남광주통합특별시 무안군 청계면 도림리","448","0448","0000","청계도시형생활주택(가도원룸)","월세","19.3777","202512","05","50","35","3","2015","해안로 38","202512~202606","신규","-","","","연립다세대"
"179","전남광주통합특별시 고흥군 고흥읍 등암리","231-8","0231","0008","타운하우스지뜨2차","월세","69.4300","202512","05","5,000","50","3","2022","고흥로 1625-49","202512~202712","신규","-","","","연립다세대"
"180","전남광주통합특별시 서구 쌍촌동","975-10","0975","0010","(975-10)","전세","27.4500","202512","05","6,600","0","4","2021","상무대로868번길 6-2","202512~202712","신규","-","","","연립다세대"
"181","전남광주통합특별시 순천시 조례동","1689-13","1689","0013","(1689-13)","월세","21.3200","202512","05","200","30","2","2014","남신월4길 3-10","202512~202612","신규","-","","","연립다세대"
"182","전남광주통합특별시 여수시 여서동","371-1","0371","0001","오션빌","월세","19.4192","202512","05","100","35","3","2013","여서2로 32","202512~202607","신규","-","","","연립다세대"
"183","전남광주통합특별시 순천시 석현동","173-1","0173","0001","해나","월세","28.0500","202512","04","2,260","10","4","2021","오리정2길 28","202601~202712","갱신","-","2,249","9","연립다세대"
"184","전남광주통합특별시 동구 지산동","459-1","0459","0001","조은힐스","월세","17.9500","202512","04","120","29","3","2004","지산로38번길 11","202512~202612","신규","-","","","연립다세대"
"185","전남광주통합특별시 순천시 동외동","204-1","0204","0001","해성빌딩(도시형생활주택)","월세","36.0000","202512","04","400","54","6","2013","북문길 84","202512~202612","신규","-","","","연립다세대"
"186","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202512","04","30,000","0","1","2021","여대길 340","202601~202801","신규","-","","","연립다세대"
"187","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202512","04","30,000","0","1","2021","여대길 340","202601~202801","신규","-","","","연립다세대"
"188","전남광주통합특별시 광산구 장덕동","1049","1049","0000","수완2차골드클래스","전세","77.0541","202512","04","26,200","0","2","2015","풍영로 285","202602~202802","갱신","-","25,000","0","연립다세대"
"189","전남광주통합특별시 북구 유동","6-33","0006","0033","두연","월세","16.1700","202512","03","200","27","2","2012","중가로 64-3","202512~202612","신규","-","","","연립다세대"
"190","전남광주통합특별시 순천시 조례동","1721-1","1721","0001","(1721-1)","월세","20.9656","202512","03","500","55","4","2019","유동1길 26","202512~202612","신규","-","","","연립다세대"
"191","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","전세","55.7100","202512","03","4,000","0","3","1988","폭포사랑길 91","202512~202712","신규","-","","","연립다세대"
"192","전남광주통합특별시 서구 쌍촌동","531-1","0531","0001","가도스타디움(2차)","월세","16.9685","202512","03","300","35","3","2014","화정로49번길 38","202512~202612","신규","-","","","연립다세대"
"193","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202512","03","11,000","10","4","1994","소촌로152번길 38","202602~202802","신규","-","","","연립다세대"
"194","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","59.8700","202512","03","9,000","0","3","1994","소촌로152번길 38","202512~202712","신규","-","","","연립다세대"
"195","전남광주통합특별시 여수시 미평동","669-14","0669","0014","명품빌","월세","21.1000","202512","02","200","29","2","2013","미평3길 54","202601~202801","신규","-","","","연립다세대"
"196","전남광주통합특별시 남구 봉선동","1104-1","1104","0001","무진2","월세","77.4000","202512","02","1,000","30","2","1985","대남대로193번길 5-1","202512~202712","신규","-","","","연립다세대"
"197","전남광주통합특별시 남구 월산동","216-12","0216","0012","덕림빌라","전세","48.0200","202512","02","5,000","0","4","2002","덕림남3길 15","202512~202712","신규","-","","","연립다세대"
"198","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202512","02","500","46","1","2021","주삼덕양로 191","202512~202612","신규","-","","","연립다세대"
