"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"3499","전남광주통합특별시 남구 봉선동","1043","1043","0000","모아2단지1차","월세","47.6500","202512","10","500","40","10","1988","봉선1로 86","202512~202712","신규","-","","","아파트"
"3500","전남광주통합특별시 광양시 마동","1298","1298","0000","덕진광양의봄프리미엄아파트(2단지)","전세","59.9902","202512","10","9,850","0","11","2016","중마로 369","202601~202801","갱신","-","9,850","0","아파트"
"3501","전남광주통합특별시 남구 봉선동","1043","1043","0000","모아2단지1차","월세","59.9200","202512","10","6,000","20","9","1988","봉선1로 86","-","-","-","","","아파트"
"3502","전남광주통합특별시 남구 봉선동","983","0983","0000","라인하이츠","월세","49.9700","202512","10","1,000","42","3","1988","대남대로159번길 42","202512~202712","신규","-","","","아파트"
"3503","전남광주통합특별시 광양시 중동","1665","1665","0000","성호2차(201~205동)","월세","39.8600","202512","10","500","50","14","2003","광장로 70","202512~202612","신규","-","","","아파트"
"3504","전남광주통합특별시 남구 행암동","713","0713","0000","효천엘에이치천년나무7단지","월세","36.8100","202512","10","3,229","18","20","2017","행암길 9","202601~202712","갱신","-","3,078","17","아파트"
"3505","전남광주통합특별시 남구 행암동","556","0556","0000","효천엘에이치천년나무1단지","월세","36.0300","202512","10","1,463","18","1","2014","효우로 262","202601~202712","갱신","-","1,398","17","아파트"
"3506","전남광주통합특별시 광양시 중동","1354","1354","0000","동광2차(부영)","월세","60.0000","202512","10","2,097","25","14","1993","행정1길 9","202512~202612","갱신","-","2,097","25","아파트"
"3507","전남광주통합특별시 동구 지산동","315-1","0315","0001","삼성","월세","84.9450","202512","10","5,000","70","9","1991","밤실로30번길 11","202512~202712","신규","-","","","아파트"
"3508","전남광주통합특별시 광양시 중동","1815-1","1815","0001","광양산이고운마린파크","전세","81.0150","202512","10","21,900","0","6","2024","항만10로 30","202512~202610","신규","-","","","아파트"
"3509","전남광주통합특별시 광양시 중동","1665","1665","0000","성호2차(206~215동)","전세","59.7900","202512","10","6,000","0","12","2007","광장로 70","202512~202701","갱신","-","6,000","0","아파트"
"3510","전남광주통합특별시 광산구 장덕동","1115","1115","0000","수완루아채","전세","84.2801","202512","10","23,100","0","14","2008","풍영로 294-8","202602~202802","신규","-","","","아파트"
"3511","전남광주통합특별시 남구 주월동","1301","1301","0000","주월동이지더원1단지","전세","84.9476","202512","10","30,000","0","14","2012","봉선로84번길 16","202602~202802","신규","-","","","아파트"
"3512","전남광주통합특별시 광양시 마동","1295","1295","0000","덕진광양의봄프리미엄아파트(1단지)","전세","67.7020","202512","10","12,440","0","5","2016","중마로 367","202601~202801","신규","-","","","아파트"
"3513","전남광주통합특별시 남구 임암동","728","0728","0000","효천시티프라디움","전세","84.9984","202512","10","30,500","0","9","2019","효천2로 1","202602~202802","신규","-","","","아파트"
"3514","전남광주통합특별시 광산구 월곡동","681-1","0681","0001","운남주공9단지","전세","84.0300","202512","10","23,400","0","6","2003","풍영로 63","202601~202801","신규","-","","","아파트"
"3515","전남광주통합특별시 광산구 월곡동","538-2","0538","0002","하남부영","전세","60.0000","202512","10","7,633","0","8","1992","사암로 251","202512~202612","갱신","-","7,596","0","아파트"
"3516","전남광주통합특별시 광양시 중동","1686","1686","0000","성호1차","월세","49.9500","202512","10","500","36","5","1998","광장로 112-20","202512~202601","갱신","-","500","36","아파트"
"3517","전남광주통합특별시 동구 대인동","153","0153","0000","루체클래식","전세","48.8687","202512","10","16,600","0","7","2017","구성로204번길 22","202603~202803","갱신","-","16,800","0","아파트"
"3518","전남광주통합특별시 광양시 마동","1171-1","1171","0001","스마트시티1차","월세","14.7985","202512","10","500","40","6","2023","눈소2길 51-11","202512~202612","신규","-","","","아파트"
"3519","전남광주통합특별시 광양시 광영동","775-1","0775","0001","주공","전세","39.3000","202512","10","2,300","0","1","1989","금영로 164","202512~202712","신규","-","","","아파트"
"3520","전남광주통합특별시 남구 방림동","556","0556","0000","모아","전세","84.9200","202512","10","16,000","0","3","1989","봉선1로 87","202512~202712","신규","-","","","아파트"
"3521","전남광주통합특별시 남구 임암동","728","0728","0000","효천시티프라디움","전세","84.9984","202512","10","30,500","0","9","2019","효천2로 1","202602~202802","신규","-","","","아파트"
"3522","전남광주통합특별시 동구 대인동","153","0153","0000","루체클래식","전세","48.8687","202512","10","16,800","0","7","2017","구성로204번길 22","202603~202803","갱신","-","16,800","0","아파트"
"3523","전남광주통합특별시 남구 양림동","506","0506","0000","휴먼시아2","월세","51.9300","202512","10","3,640","21","11","2008","정율성로 7","202512~202801","신규","-","","","아파트"
"3524","전남광주통합특별시 광산구 장덕동","1115","1115","0000","수완루아채","전세","84.2801","202512","10","23,100","0","14","2008","풍영로 294-8","202602~202802","신규","-","","","아파트"
"3525","전남광주통합특별시 남구 노대동","731","0731","0000","송화마을휴먼시아(진월3블럭주공)","월세","46.9000","202512","10","2,672","14","10","2007","효우로60번길 10","202601~202712","갱신","-","2,552","14","아파트"
"3526","전남광주통합특별시 남구 노대동","731","0731","0000","송화마을휴먼시아(진월3블럭주공)","월세","46.9000","202512","10","2,672","14","15","2007","효우로60번길 10","202601~202712","갱신","-","2,552","14","아파트"
"3527","전남광주통합특별시 남구 봉선동","1125-1","1125","0001","무등프라자주월2차101","월세","84.9600","202512","10","1,000","60","10","2020","봉선중앙로131번길 11","202512~202707","신규","-","","","아파트"
"3528","전남광주통합특별시 순천시 해룡면 상삼리","691","0691","0000","청솔1","전세","56.4000","202512","10","8,500","0","10","2001","장선배기길 284","202602~202802","신규","-","","","아파트"
"3529","전남광주통합특별시 순천시 해룡면 상삼리","691","0691","0000","청솔1","월세","56.4000","202512","10","1,000","50","3","2001","장선배기길 284","202512~202712","신규","-","","","아파트"
"3530","전남광주통합특별시 광산구 쌍암동","694-116","0694","0116","한양에드가303동","월세","19.8530","202512","10","1,500","20","8","2013","임방울대로826번길 55","202512~202612","신규","-","","","아파트"
"3531","전남광주통합특별시 광산구 쌍암동","682-1","0682","0001","에이엠시티5차","월세","19.1284","202512","10","300","38","7","2013","임방울대로825번길 19","202601~202701","신규","-","","","아파트"
"3532","전남광주통합특별시 담양군 담양읍 백동리","749","0749","0000","남양휴튼센트럴파크","전세","84.9886","202512","10","25,000","0","11","2025","죽향대로 1192","202603~202803","신규","-","","","아파트"
"3533","전남광주통합특별시 여수시 소라면 죽림리","1102","1102","0000","죽림휴먼시아","월세","46.8300","202512","10","2,620","16","3","2010","덕양로 97-9","202601~202712","신규","-","","","아파트"
"3534","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","전세","75.9493","202512","10","26,000","0","1","2020","금봉로 106","202602~202802","신규","-","","","아파트"
"3535","전남광주통합특별시 광산구 우산동","1599-1","1599","0001","광주우산엘에이치1단지","월세","26.4100","202512","10","2,311","12","12","2019","무진대로 246-7","202601~202712","신규","-","","","아파트"
"3536","전남광주통합특별시 광산구 운남동","794-3","0794","0003","운남주공7단지","월세","39.9900","202512","10","1,000","40","6","2001","목련로153번길 56","202512~202712","신규","-","","","아파트"
"3537","전남광주통합특별시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","전세","75.9493","202512","10","26,000","0","1","2020","금봉로 106","202602~202802","신규","-","","","아파트"
"3538","전남광주통합특별시 순천시 해룡면 상삼리","661","0661","0000","부영6","월세","60.0000","202512","10","7,271","11","10","1995","장선배기길 272","202512~202612","갱신","사용","7,271","11","아파트"
"3539","전남광주통합특별시 여수시 소라면 죽림리","1123","1123","0000","죽림휴먼시아","월세","36.7000","202512","10","1,603","11","8","2010","죽림로 38","202601~202712","갱신","-","1,485","10","아파트"
"3540","전남광주통합특별시 광산구 신가동","1336","1336","0000","모아엘가더수완","전세","84.9831","202512","10","39,000","0","20","2022","목련로381번길 27","202604~202804","신규","-","","","아파트"
"3541","전남광주통합특별시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","51.5200","202512","10","5,282","9","3","2011","선운중앙로 68","202601~202712","갱신","-","5,121","8","아파트"
"3542","전남광주통합특별시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","46.9000","202512","10","2,731","15","8","2011","선운중앙로 68","202601~202712","갱신","-","2,601","15","아파트"
"3543","전남광주통합특별시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","29.7300","202512","10","1,171","10","2","2011","선운중앙로 68","202601~202712","갱신","-","1,115","9","아파트"
"3544","전남광주통합특별시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","36.5600","202512","10","1,661","11","8","2011","선운중앙로 68","202601~202712","갱신","-","1,586","10","아파트"
"3545","전남광주통합특별시 광산구 선암동","540","0540","0000","광주선운휴먼시아","월세","29.7300","202512","10","1,171","10","1","2011","선운중앙로 68","202601~202712","신규","-","","","아파트"
"3546","전남광주통합특별시 광산구 선암동","582","0582","0000","이지더원1단지","전세","84.9827","202512","10","29,000","0","13","2014","선운로20번길 47","202601~202801","신규","-","","","아파트"
"3547","전남광주통합특별시 광산구 우산동","1608-1","1608","0001","우산동AM-City스카이하이","월세","20.1947","202512","10","300","35","11","2014","사암로171번길 110","202512~202612","신규","-","","","아파트"
"3548","전남광주통합특별시 광산구 신가동","1336","1336","0000","모아엘가더수완","전세","84.9831","202512","10","39,000","0","20","2022","목련로381번길 27","202604~202804","신규","-","","","아파트"
"3549","전남광주통합특별시 광산구 소촌동","290-46","0290","0046","모아드림타운2차","월세","59.7128","202512","10","3,000","60","12","2001","소촌로86번길 20-5","202601~202801","신규","-","","","아파트"
"3550","전남광주통합특별시 광산구 소촌동","874","0874","0000","소촌동지오스테이션아파트","전세","67.4527","202512","10","16,700","0","11","2015","송정공원로11번길 50-3","202601~202801","갱신","-","16,000","0","아파트"
"3551","전남광주통합특별시 광산구 운남동","777-1","0777","0001","운남주공3단지","전세","59.7600","202512","10","10,000","0","3","1996","목련로 307-11","202512~202712","신규","-","","","아파트"
